2025-05-27T07:27:54.685555,IWM250527P00204000,long,9,0.282222,254,,
2025-05-27T07:27:54.685559,IWM250527P00205000,short,-8,0.678182,-542.5455,,
2025-05-27T07:27:54.685563,IWM250527P00206000,short,-3,0.493333,-148,,
2025-05-27T07:27:54.685566,QQQ250527P00514000,long,3,1.046667,314,,
2025-05-27T07:27:54.685569,QQQ250527P00515000,long,2,0.915,183,,
2025-05-27T07:27:54.685573,QQQ250527P00516000,short,-3,1.332,-399.6,,
2025-05-27T07:27:54.685576,QQQ250527P00517000,long,5,0.768,384,,
2025-05-27T07:27:54.685579,QQQ250527P00518000,short,-3,1.167143,-350.1429,,
2025-05-27T07:27:54.685582,QQQ250527P00519000,short,-4,1.255,-502,,
2025-05-27T07:27:54.685585,SPY250527P00584000,long,6,0.881667,529,,
2025-05-27T07:27:54.685588,SPY250527P00585000,short,-1,1.212,-121.2,,
2025-05-27T07:27:54.685591,SPY250527P00586000,long,2,0.685,137,,
2025-05-27T07:27:54.685594,SPY250527P00587000,short,-4,1.164286,-465.7143,,
2025-05-27T07:27:54.685597,SPY250527P00588000,short,-3,1.176667,-353,,
2025-05-27T07:30:08.910048,IWM250527P00203000,long,2,0.255,51,,
2025-05-27T07:30:08.910074,IWM250527P00204000,long,9,0.282222,254,,
2025-05-27T07:30:08.910079,IWM250527P00205000,short,-8,0.678182,-542.5455,,
2025-05-27T07:30:08.910084,IWM250527P00206000,short,-3,0.493333,-148,,
2025-05-27T07:30:08.910088,QQQ250527P00514000,long,3,1.046667,314,,
2025-05-27T07:30:08.910092,QQQ250527P00515000,long,2,0.915,183,,
2025-05-27T07:30:08.910095,QQQ250527P00516000,short,-3,1.332,-399.6,,
2025-05-27T07:30:08.910099,QQQ250527P00517000,long,5,0.768,384,,
2025-05-27T07:30:08.910103,QQQ250527P00518000,short,-2,1.167143,-233.4286,,
2025-05-27T07:30:08.910107,QQQ250527P00519000,short,-5,1.242,-621,,
2025-05-27T07:30:08.910110,SPY250527P00584000,long,6,0.881667,529,,
2025-05-27T07:30:08.910114,SPY250527P00585000,short,-1,1.212,-121.2,,
